Fare_Log,Pclass_Fare,FarePerPerson_Log,Pclass_Age,Age_Log,Sex_female,Title_Mr,Pclass,FamilySize,Title_Mrs,Parch,SibSp,Title_Miss,Embarked_S,Deck_U,Survived
3.2558054539531107,9.767416361859333,3.2558054539531107,94.63636484252328,3.48263772595592,0,1,3,1,0,0,0,0,0,0,0
2.66011966734466,7.98035900203398,2.034574920339729,68.15654449408841,3.1662700132833552,1,0,3,2,1,0,1,0,1,1,1
0.61928533196149,1.8578559958844705,0.61928533196149,51.53116145497806,2.90016001941912,0,1,3,1,0,0,0,0,1,0,0
2.888853939926366,8.6665618197791,2.888853939926366,137.6403813433049,3.8475938567504686,0,1,3,1,0,0,0,0,1,0,0
4.998894641573224,4.998894641573224,3.9136829602737975,10.48636538661908,2.4411607134126303,0,1,1,3,0,1,1,0,0,0,1
3.424806480634329,6.849612961268657,3.424806480634329,44.1483995189881,3.138715099808962,0,1,2,1,0,0,0,0,0,1,0
3.030553901829354,6.061107803658708,2.384565921297841,77.38093154782388,3.681111002022461,0,1,2,2,0,0,1,0,1,1,0
2.9261249276019825,5.852249855203965,1.688951249246373,89.12527981419706,3.819088080427505,0,1,2,4,0,0,3,0,1,1,0
2.6175928937082804,7.852778681124841,1.9948839698282264,97.19697704563453,3.5085257303223107,1,0,3,2,0,0,1,1,1,1,0
3.504129952245314,7.008259904490628,3.504129952245314,122.34075723617636,4.1298786583075495,0,0,2,1,0,0,0,0,0,1,0
2.9998687067063874,8.999606120119163,2.355315104808668,52.3053543469772,2.914257438807381,0,1,3,2,0,1,0,0,1,0,1
2.3900372061785418,7.170111618535625,1.7845586051246705,29.511060044622084,2.382968051840881,1,0,3,2,0,0,1,1,0,0,1
2.371429953527916,7.114289860583749,1.767526542632552,131.66054569365122,3.804144846822005,1,0,3,2,1,0,1,0,1,1,0
2.317118962771082,6.951356888313248,2.317118962771082,96.5141839361985,3.501687897459447,1,0,3,1,1,0,0,0,1,1,0
1.701634158064822,5.104902474194466,1.701634158064822,85.82158242365918,3.388017377110765,1,0,3,1,1,0,0,0,0,1,0
3.211436219504307,9.63430865851292,3.211436219504307,113.77003188642118,3.661594172489796,1,0,3,1,1,0,0,0,1,1,0
3.820100680357762,3.820100680357762,3.148642183945116,28.607194141219725,3.388017377110765,0,1,1,2,0,1,0,0,1,1,1
2.8860401678685705,8.658120503605712,2.8860401678685705,18.51035520106251,1.9699221677742331,0,1,3,1,0,0,0,0,0,1,1
2.66623465762005,5.332469315240101,2.66623465762005,43.272145775989614,3.119544779278398,0,1,2,1,0,0,0,0,0,0,0
4.113146689184697,4.113146689184697,3.4362234119857917,45.09062435234655,3.8306095530139914,0,1,1,2,0,0,1,0,1,1,1
2.5717721828095823,7.715316548428747,1.6153537128634046,66.72967767666307,3.146013730105583,0,0,3,3,0,0,2,0,1,1,0
4.720836315913112,4.720836315913112,4.720836315913112,20.960382994198863,3.0892400570265344,1,0,1,1,1,0,0,0,1,1,0
2.478737660642471,7.436212981927413,2.478737660642471,140.4426199692194,3.8673228057242257,0,1,3,1,0,0,0,0,0,1,0
1.5864558360421763,4.7593675081265285,1.5864558360421763,101.88373974931436,3.554240207563089,0,0,3,1,0,0,0,0,1,1,0
2.6499054186076627,7.949716255822988,1.1606842286272403,85.82158242365918,3.388017377110765,0,1,3,6,0,1,4,0,1,0,0
2.5902646654427017,5.180529330885404,1.243191594400445,57.21438828243945,3.388017377110765,1,0,2,5,0,0,4,1,1,1,1
5.088780202086633,5.088780202086633,4.002423577048187,32.2360482015494,3.503635076082986,0,1,1,3,0,0,2,0,1,1,1
2.4782512181211587,7.434753654363476,1.8656602770675887,79.93235805626868,3.319413023687978,1,0,3,2,1,0,1,0,1,1,0
2.661678111033728,5.323356222067456,2.661678111033728,57.21438828243945,3.388017377110765,0,0,2,1,0,0,0,0,0,1,0
3.3944547007947627,10.183364102384289,2.104085372592596,85.82158242365918,3.388017377110765,0,1,3,4,0,2,1,0,1,1,0
2.9912773651687408,8.973832095506221,2.9912773651687408,1.5,0.4054651081081644,0,1,3,1,0,0,0,0,0,1,0
1.9207095503189675,5.762128650956901,1.9207095503189675,85.82158242365918,3.388017377110765,1,0,3,1,1,0,0,0,1,0,1
2.5719173323329443,5.143834664665889,1.9523820183994325,57.21438828243945,3.388017377110765,0,1,2,2,0,0,1,0,1,1,1
3.2481161297929173,6.496232259585835,2.5930807037323755,57.21438828243945,3.388017377110765,1,0,2,2,0,1,0,1,0,1,1
2.663596620347905,7.990789861043716,2.663596620347905,106.73486316003093,3.59945483268207,0,1,3,1,0,0,0,0,1,1,0
3.3979186792535496,6.795837358507099,3.3979186792535496,36.80487126577784,2.965398606275839,0,1,2,1,0,0,0,0,1,0,0
3.948667325606399,3.948667325606399,3.948667325606399,28.607194141219725,3.388017377110765,1,0,1,1,1,0,0,0,0,1,1
2.9759835448052585,8.927950634415776,2.3325758407686363,1.5,0.4054651081081644,1,0,3,2,0,0,1,1,1,1,1
1.7760195778325485,5.328058733497645,1.7760195778325485,70.93112032682984,3.2045215646725924,1,0,3,1,1,0,0,0,1,1,1
2.546667880321911,7.640003640965734,2.546667880321911,85.82158242365918,3.388017377110765,1,0,3,1,1,0,0,0,1,0,1
2.2041560546026724,6.612468163808018,1.3049577611731042,85.82158242365918,3.388017377110765,1,0,3,3,0,2,0,1,1,1,0
4.131121586871066,4.131121586871066,4.131121586871066,28.607194141219725,3.388017377110765,1,0,1,1,0,0,0,1,0,1,1
2.578472885563115,7.735418656689345,2.578472885563115,85.82158242365918,3.388017377110765,1,0,3,1,0,0,0,1,1,1,0
3.140178877919019,9.420536633757056,2.489396555060853,54.30423957740223,2.9497623214499424,1,0,3,2,0,1,0,1,0,0,0
3.306813439434004,3.306813439434004,3.306813439434004,28.607194141219725,3.388017377110765,1,0,1,1,1,0,0,0,1,1,1
1.705529604959608,5.116588814878824,0.5600252279129578,85.82158242365918,3.388017377110765,0,0,3,6,0,4,1,0,1,1,1
1.7396939469247024,5.219081840774107,0.5780729727144799,88.24334467851092,3.414917766104585,1,0,3,6,1,0,5,0,1,1,1
3.099168438836748,9.297505316510245,3.099168438836748,32.955109921899776,2.483658925089289,0,1,3,1,0,0,0,0,0,1,0
0.5403572411720114,1.6210717235160343,0.5403572411720114,94.31879690513532,3.479379866913661,1,0,3,1,1,0,0,0,1,1,1
2.2433020708302065,6.72990621249062,2.2433020708302065,79.08086134737006,3.309092586697461,1,0,3,1,0,0,0,1,0,1,0
3.3808518069967253,6.7617036139934505,2.721157260412813,93.73088431982372,3.868393786001359,0,1,2,2,0,0,1,0,1,1,0
3.0163042126970496,6.032608425394099,2.01114931753934,35.130803853923425,2.9212997371098397,1,0,2,3,0,2,0,1,0,1,0
3.136784687260558,9.410354061781671,1.5415051930729575,21.901445442868894,2.1163135630321346,0,1,3,6,0,4,1,0,0,1,1
1.4537660762349032,4.36129822870471,0.9706273905271297,108.21746727722656,3.6128751606438017,0,0,3,2,0,0,1,0,0,1,0
2.435987727329576,7.307963181988727,1.4986627640747752,85.82158242365918,3.388017377110765,1,0,3,3,0,0,2,1,0,1,1
3.206697974935482,9.620093924806444,2.1859538937193683,85.82158242365918,3.388017377110765,0,1,3,3,0,0,2,0,1,1,0
1.606413343032052,4.819240029096156,1.0960924498726423,24.99468610258957,2.2334024214458297,1,0,3,2,1,1,0,0,0,1,0
3.10362208783754,9.31086626351262,3.10362208783754,96.12346944099764,3.497753950471579,1,0,3,1,0,0,0,1,1,1,1
2.4944030822653467,7.48320924679604,1.3293601868422544,78.98990395754795,3.3079838285470227,0,1,3,4,0,0,3,0,1,1,0
2.8606568323569013,8.581970497070703,2.8606568323569013,183.51113585426447,4.1298786583075495,0,0,3,1,0,0,0,0,1,0,0
3.1829294252946942,9.548788275884082,3.1829294252946942,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,1,1,1
2.8586918744180903,8.57607562325427,1.3190276774844876,64.29927090070564,3.110537114353393,0,1,3,6,0,5,0,0,1,0,0
2.226783379577764,6.68035013873329,2.226783379577764,5.077494857525476,0.9904694934063564,1,0,3,1,1,0,0,0,1,0,1
3.281685352156983,6.563370704313966,2.6254146905741,18.721356190928525,2.338017687919509,0,0,2,2,0,0,1,0,1,1,0
2.6659774246803023,5.331954849360605,2.6659774246803023,57.21438828243945,3.388017377110765,0,0,2,1,0,0,0,0,1,1,0
4.591763719572988,4.591763719572988,4.591763719572988,31.673796944378783,3.4865734399917145,0,1,1,1,0,0,0,0,1,1,0
1.3826125917172651,4.147837775151795,0.5575135798435525,89.9270660224208,3.433202660492919,0,1,3,4,0,0,3,0,0,1,0
4.4596205773374304,4.4596205773374304,3.7779737644575966,21.607407965720547,3.1182776386619446,1,0,1,2,1,0,1,0,0,1,1
3.1576087467208858,9.472826240162656,3.1576087467208858,131.74504979910938,3.8047721842614894,0,1,3,1,0,0,0,0,0,1,0
2.4518495690325675,7.355548707097702,2.4518495690325675,88.8377596186421,3.42141124920928,1,0,3,1,0,0,0,1,1,0,1
3.463762081094692,6.927524162189384,3.463762081094692,61.79667951749088,3.462553963256008,0,1,2,1,0,0,0,0,1,0,0
3.657063656774073,10.97119097032222,3.657063656774073,87.73369752079597,3.4093165266952363,1,0,3,1,1,0,0,0,0,1,0
4.425476373647579,4.425476373647579,4.425476373647579,28.607194141219725,3.388017377110765,0,1,1,1,0,0,0,0,0,1,0
4.751083603964114,4.751083603964114,4.751083603964114,29.13423882455044,3.4056620277658376,0,1,1,1,0,0,0,0,0,1,0
2.8800351857947817,8.640105557384345,2.2415019285630136,122.72426100252558,3.735478815484599,1,0,3,2,0,0,1,0,1,1,0
3.1463481418611177,6.292696283722235,3.1463481418611177,57.21438828243945,3.388017377110765,0,1,2,1,0,0,0,0,1,1,1
4.8234603787883215,4.8234603787883215,4.8234603787883215,5.787494787145874,1.9150819172517848,1,0,1,1,0,0,0,1,0,0,1
2.4861725149092337,7.458517544727702,2.4861725149092337,113.13584091001556,3.656148259630738,1,0,3,1,1,0,0,0,1,1,1
2.1632770475920684,6.489831142776206,1.2715940689234124,88.39811641145074,3.4166125813898263,0,1,3,3,0,2,0,0,1,1,0
2.1614707365190653,2.1614707365190653,1.5773175321511086,28.607194141219725,3.388017377110765,0,1,1,2,0,0,1,0,1,1,0
2.421070104429992,7.263210313289974,2.421070104429992,104.29480930951964,3.576967984304652,1,0,3,1,1,0,0,0,1,1,0
4.868085836875686,4.868085836875686,4.182597321156009,28.607194141219725,3.388017377110765,0,1,1,2,0,1,0,0,1,1,1
3.6378519138843055,3.6378519138843055,3.6378519138843055,47.54324484222907,3.8824550468946017,0,1,1,1,0,0,0,0,1,1,0
2.77092483875308,8.312774516259239,1.2514954989284028,106.4501658558414,3.5968570506567765,0,1,3,6,0,2,3,0,0,1,0
2.5661102218591934,7.69833066557758,2.5661102218591934,155.46951891891132,3.9669499764954863,0,1,3,1,0,0,0,0,1,1,0
2.20102844456238,6.60308533368714,1.612862043400794,85.82158242365918,3.388017377110765,0,1,3,2,0,1,0,0,0,1,0
1.0382605462833625,3.1147816388500877,0.6482282634348667,52.61438548186918,2.9198296108114503,1,0,3,2,0,1,0,1,0,1,1
3.214980246947854,9.644940740843564,1.6061926522690708,85.82158242365918,3.388017377110765,1,0,3,6,1,4,1,0,1,1,0
2.897981618210306,8.693944854630919,1.903971459834983,102.1651594211421,3.556919772572222,1,0,3,3,0,2,0,1,1,1,0
3.8639434886890034,7.727886977378007,2.806444508979375,104.5478293121202,3.975446805295885,1,0,2,3,0,2,0,1,1,1,0
3.119510634610561,9.358531903831684,3.119510634610561,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,1,0,0
3.5382135288039787,7.076427057607957,3.5382135288039787,74.38684081130246,3.64266326008764,1,0,2,1,0,0,0,1,1,1,1
1.254618388994828,2.5092367779896563,0.812373618454382,74.63173378450917,3.645864089567816,0,1,2,2,0,0,1,0,1,1,1
1.6755626748255434,1.6755626748255434,1.1540154592658216,4.312687585116219,1.6700978437666705,0,1,1,2,0,0,1,0,1,0,0
4.467235972298777,4.467235972298777,3.1147989294617315,8.2164196315493,2.2209866358541497,0,1,1,4,0,3,0,0,1,1,1
1.5717568134664115,4.715270440399235,1.5717568134664115,168.23535267900502,4.0444266530147415,0,1,3,1,0,0,0,0,0,1,0
2.145896194613782,6.4376885838413465,1.2574851348306972,30.63383940989313,2.4169203967850605,1,0,3,3,1,2,0,0,1,1,1
3.532520922107135,10.597562766321404,2.8681857927052263,91.7799266782736,3.452945354271894,1,0,3,2,0,1,0,1,1,0,1
3.493436182941994,6.986872365883988,3.493436182941994,18.30390029882441,2.317665819979641,0,1,2,1,0,0,0,0,1,1,1
3.643285676055217,3.643285676055217,3.643285676055217,31.317739749049867,3.4756162977003124,0,1,1,1,0,0,0,0,1,0,0
3.5640529211670917,3.5640529211670917,3.5640529211670917,22.00216120829173,3.1355881770925627,1,0,1,1,0,0,0,1,1,1,1
2.3796016881425768,4.7592033762851536,2.3796016881425768,16.2334940515084,2.2101130546861736,0,1,2,1,0,0,0,0,1,1,0
2.255745026148228,6.767235078444683,0.885309051154314,146.15065837771797,3.906344636481484,0,1,3,6,0,0,5,0,1,1,0
2.436232728862061,7.308698186586183,1.1268692730385683,139.6677605365566,3.861906285528496,0,0,3,5,0,3,1,0,0,1,0
1.326438193966525,3.979314581899575,0.5258521577826135,58.49868336756809,3.0204034772577644,1,0,3,4,1,1,2,0,0,1,1
3.475020789521775,6.95004157904355,3.475020789521775,78.4626125690166,3.694645455842407,1,0,2,1,0,0,0,1,0,0,1
2.117255015135636,6.351765045406908,1.0392426082498851,169.93829288454072,4.054322553672519,0,1,3,4,0,0,3,0,1,1,0
2.9543163526944003,8.8629490580832,2.9543163526944003,121.67118919263976,3.727067496366628,0,0,3,1,0,0,0,0,1,0,0
2.669385599956645,8.008156799869935,2.669385599956645,69.43624189436895,3.1840944641273685,1,0,3,1,0,0,0,1,1,1,1
3.0684156600386583,9.205246980115977,2.4207147352420906,84.15134405053587,3.369033905445617,1,0,3,2,1,0,1,0,1,1,0
2.924279235480214,5.848558470960428,2.924279235480214,78.1859262160587,3.6912008353231855,0,1,2,1,0,0,0,0,1,1,1
2.4638617511922507,4.927723502384501,2.4638617511922507,23.850471254986527,2.5591816505953053,1,0,2,1,0,0,0,1,1,1,1
2.708989759578876,5.417979519157752,2.708989759578876,52.254195663479486,3.3005331482890616,0,1,2,1,0,0,0,0,0,1,1
2.232602446126723,6.697807338380169,1.3283209093443888,108.93743775892564,3.619327835118501,0,1,3,3,0,2,0,0,1,1,0
5.122767966846247,5.122767966846247,5.122767966846247,16.521449820191915,2.863425834378522,1,0,1,1,0,0,0,1,1,0,1
4.4866715193289135,4.4866715193289135,4.4866715193289135,24.878804580890964,3.2534242777193074,0,1,1,1,0,0,0,0,1,0,1
4.445372257090607,4.445372257090607,3.763889519259398,28.607194141219725,3.388017377110765,0,1,1,2,0,0,1,0,1,1,0
4.8605973675152985,4.8605973675152985,4.8605973675152985,46.10850570830297,3.852453573004957,0,1,1,1,0,0,0,0,0,0,1
2.639014471554008,7.917043414662023,2.639014471554008,42.4281223504948,2.7175190596414267,0,1,3,1,0,0,0,0,1,0,0
3.1343370249026727,9.40301107470802,3.1343370249026727,85.82158242365918,3.388017377110765,1,0,3,1,0,0,0,1,1,1,1
2.4000202860847457,7.200060858254237,2.4000202860847457,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,1,0,0
4.1160734376856665,4.1160734376856665,2.569829736705838,14.60073189354045,2.7473178294075518,1,0,1,5,0,0,4,1,1,0,1
1.8177195708975864,5.45315871269276,1.8177195708975864,56.11665203120148,2.9809003563141925,0,1,3,1,0,0,0,0,1,1,0
3.3603892759343394,10.081167827803018,3.3603892759343394,18.907372148540645,1.988210919295168,0,1,3,1,0,0,0,0,0,0,0
4.400710989878009,4.400710989878009,4.400710989878009,28.607194141219725,3.388017377110765,0,1,1,1,0,0,0,0,0,1,0
2.2256608511808142,4.4513217023616285,1.6350666720679148,64.17135163189894,3.499100433912481,1,0,2,2,1,0,1,0,0,1,1
3.134115004384453,6.268230008768906,2.1189947316078706,57.21438828243945,3.388017377110765,0,1,2,3,0,1,1,0,1,1,0
2.174706265905617,6.524118797716851,1.5891943879570414,85.82158242365918,3.388017377110765,1,0,3,2,1,1,0,0,1,1,0
2.3872203158307395,7.161660947492218,2.3872203158307395,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,1,0,1
4.610532781535681,4.610532781535681,4.610532781535681,28.607194141219725,3.388017377110765,1,0,1,1,0,0,0,1,0,1,1
3.589332562105689,7.178665124211378,3.589332562105689,57.33132781061818,3.389990279548128,0,0,2,1,0,0,0,0,0,1,0
2.695484920913902,8.086454762741706,1.089653228248787,82.08100826923862,3.3449915524310194,1,0,3,7,0,6,0,1,0,1,1
2.1176641607490447,6.352992482247134,1.5381244934153289,103.07427124787895,3.565527232237631,1,0,3,2,0,0,1,1,1,1,1
2.2986473502514024,6.895942050754208,2.2986473502514024,89.88400297974336,3.4327391461966,1,0,3,1,1,0,0,0,1,0,0
2.9575941741628933,8.87278252248868,2.315086622216971,98.83196685366023,3.5247117823997374,1,0,3,2,0,0,1,1,1,1,1
2.7025015021717933,2.7025015021717933,2.7025015021717933,15.937023107128592,2.829501942206843,1,0,1,1,1,0,0,0,1,1,1
3.492435646096403,3.492435646096403,3.492435646096403,30.31085508359692,3.4439648452048384,0,1,1,1,0,0,0,0,1,1,1
2.7537371425544195,8.261211427663259,2.12233339256865,28.641152576630397,2.355846281400685,0,1,3,2,0,0,1,0,1,1,0
0.8473692864077332,0.8473692864077332,0.8473692864077332,20.37882856720386,3.0624011130389324,0,1,1,1,0,0,0,0,0,1,1
2.442338339679223,7.327015019037669,1.5040699893414318,136.98473191509532,3.842921070244647,1,0,3,3,0,2,0,1,1,1,1
2.319825617376448,6.959476852129344,2.319825617376448,144.1909674199347,3.893118553107589,0,1,3,1,0,0,0,0,1,1,0
3.0454553357720235,9.13636600731607,3.0454553357720235,39.40118106914549,2.648563928586223,1,0,3,1,1,0,0,0,1,0,1
2.917619369278156,5.8352387385563125,2.917619369278156,45.96166039330109,3.1772547693775173,0,1,2,1,0,0,0,0,1,1,1
3.1567237871457743,9.470171361437323,3.1567237871457743,30.441483277304663,2.411184854943404,0,1,3,1,0,0,0,0,0,1,1
2.683142565396025,8.049427696188076,2.683142565396025,55.00161175381541,2.961858510351093,0,1,3,1,0,0,0,0,1,1,0
3.339733240881602,10.019199722644808,2.6814187101012923,85.82158242365918,3.388017377110765,1,0,3,2,0,1,0,1,1,0,1
1.0647452191565323,3.194235657469597,0.6678550132725709,85.82158242365918,3.388017377110765,0,1,3,2,0,0,1,0,0,1,0
3.615536958139324,7.231073916278647,2.569332047123693,57.21438828243945,3.388017377110765,0,1,2,3,0,1,1,0,1,1,0
2.3712712507824927,7.113813752347478,2.3712712507824927,146.34014296569552,3.9076142542558183,0,1,3,1,0,0,0,0,1,1,0
3.250048857519093,9.75014657255728,2.594941224990708,60.90429597668221,3.0587743001376038,0,1,3,2,0,0,1,0,0,1,0
4.971629011284478,4.971629011284478,3.886785194244027,8.885370039045,2.291055890322032,0,0,1,3,0,1,1,0,0,1,1
4.087578389884627,4.087578389884627,4.087578389884627,13.802301348007912,2.694782665168765,0,0,1,1,0,0,0,0,1,1,1
4.690966158005575,4.690966158005575,4.690966158005575,31.30979700832195,3.475370497189681,1,0,1,1,0,0,0,1,1,1,1
4.90439290822369,4.90439290822369,4.90439290822369,19.79850706275893,3.0348812083023664,0,1,1,1,0,0,0,0,1,0,1
5.020120830480561,5.020120830480561,4.333555669555012,25.91188036281764,3.292567838284879,0,0,1,2,0,0,1,0,0,1,0
1.52320441463617,4.56961324390851,1.52320441463617,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,1,1,0
4.740724156821609,4.740724156821609,4.740724156821609,43.86333835187256,3.803620943440334,0,0,1,1,0,0,0,0,1,0,1
3.13334843713073,6.26669687426146,2.4828503704272733,43.56496076141498,3.1259918362315133,0,1,2,2,0,0,1,0,0,1,0
2.859414144440891,8.578242433322673,2.859414144440891,74.15163276819194,3.2471604534711265,0,1,3,1,0,0,0,0,0,1,1
4.904880626696762,4.904880626696762,4.904880626696762,28.607194141219725,3.388017377110765,0,1,1,1,0,0,0,0,1,1,0
3.146464259156919,9.439392777470758,2.495422002504399,66.2707597366528,3.139410591065069,0,1,3,2,0,1,0,0,1,1,0
2.670182172658314,5.340364345316628,2.043982743642427,95.61165811795502,3.8878497536556327,1,0,2,2,0,1,0,0,1,0,1
4.587728968368149,4.587728968368149,3.904706303527766,10.236180850377178,2.4191390047316506,1,0,1,2,1,0,1,0,0,1,1
2.662292434564186,7.986877303692557,1.466092808195005,16.828609082078348,1.888513509299556,1,0,3,4,1,2,1,0,1,1,1
2.4919815634599622,7.475944690379887,2.4919815634599622,42.35535192632743,2.7159158947409225,0,1,3,1,0,0,0,0,1,0,0
2.5533282470177707,7.659984741053313,1.5993741084764364,141.65051742992136,3.875708319864272,0,1,3,3,0,2,0,0,1,1,0
2.7452111019903365,8.23563330597101,2.114319907783592,183.2687194564908,4.128578070689998,0,1,3,2,0,0,1,0,1,1,0
2.217473728019673,6.652421184059021,2.217473728019673,90.37078180723056,3.437966179009233,0,1,3,1,0,0,0,0,1,1,0
3.39552800775623,6.79105601551246,2.735354035629556,53.01735477276096,3.314501496222759,1,0,2,2,1,1,0,0,1,0,1
5.0003519344618255,5.0003519344618255,5.0003519344618255,28.607194141219725,3.388017377110765,0,1,1,1,0,0,0,0,1,1,0
2.006252378061475,6.018757134184424,2.006252378061475,131.57412590461198,3.8035028805292233,0,0,3,1,0,0,0,0,1,1,0
3.200573351777816,9.601720055333448,2.547357054827805,64.1621176199445,3.1084970740141293,0,1,3,2,0,1,0,0,1,1,0
2.008281144233378,6.024843432700134,1.4410784306562003,74.728331995503,3.254607535389739,1,0,3,2,1,1,0,0,0,0,1
3.4004604435232686,6.800920887046537,2.366432750540314,69.53831581953996,3.5770860111925837,0,1,2,3,0,2,0,0,0,1,0
3.5311958742715124,7.062391748543025,3.5311958742715124,93.6853398617659,3.8679179176771137,0,1,2,1,0,0,0,0,1,1,0
2.583537069067548,7.750611207202644,2.583537069067548,122.56779678975371,3.7342335375051374,0,1,3,1,0,0,0,0,1,1,0
2.556839639333308,5.113679278666616,2.556839639333308,82.87230314690333,3.748000630403533,0,1,2,1,0,0,0,0,1,1,0
2.2289923726906724,6.686977118072017,2.2289923726906724,72.09672061959014,3.220164602298889,0,1,3,1,0,0,0,0,1,1,0
2.8270118012378163,8.481035403713449,2.8270118012378163,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,1,0,0
3.704912731425919,7.409825462851838,3.704912731425919,39.7850268404964,3.039390885240894,0,1,2,1,0,0,0,0,1,1,0
0.5403572411720114,1.6210717235160343,0.5403572411720114,125.51209619517888,3.757410745051477,0,0,3,1,0,0,0,0,1,1,1
2.6947555509086487,8.084266652725946,2.6947555509086487,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,1,1,0
4.389453983502665,4.389453983502665,3.315353807373924,37.74708996281672,3.657055655245618,0,0,1,3,0,1,1,0,0,1,0
2.336773936730744,7.010321810192231,0.8481831826594775,74.56875535461775,3.2525524202581875,0,1,3,7,0,5,1,0,0,0,0
2.5917935000043584,7.775380500013075,2.5917935000043584,85.82158242365918,3.388017377110765,1,0,3,1,1,0,0,0,1,0,0
2.2682420645715,6.804726193714499,1.673576353550332,74.47304334871518,3.251317759426572,1,0,3,2,0,1,0,1,1,1,0
3.509501560489209,7.019003120978418,3.509501560489209,50.1801075505421,3.2615541602914364,0,1,2,1,0,0,0,0,1,1,1
3.208421366964342,9.625264100893029,1.7488519682167785,134.09975503292387,3.822096511121932,0,1,3,5,0,4,0,0,1,0,1
3.0856369608815752,6.171273921763151,3.0856369608815752,69.48896475011861,3.5763959180693226,0,1,2,1,0,0,0,0,1,1,0
4.355973941342874,4.355973941342874,3.6755750922821377,28.607194141219725,3.388017377110765,0,1,1,2,0,1,0,0,1,1,1
2.308139637907374,6.924418913722124,1.390925288471227,87.03263687965212,3.401559947923199,1,0,3,3,1,2,0,0,0,0,1
4.494396154771829,4.494396154771829,3.417880770102089,32.96240532823909,3.5252541872105345,0,1,1,3,0,2,0,0,1,1,1
3.67575115386108,7.351502307722159,3.67575115386108,78.32590129810627,3.692944945021494,1,0,2,1,0,0,0,1,0,1,1
2.577949108740789,7.733847326222369,2.577949108740789,165.87445620129202,4.030543287481485,0,1,3,1,0,0,0,0,1,1,1
1.9857488031119133,5.95724640933574,1.4212391184672697,53.87190679225507,2.942189201053788,0,1,3,2,0,0,1,0,1,0,0
2.3812021695536725,7.143606508661017,2.3812021695536725,85.82158242365918,3.388017377110765,1,0,3,1,0,0,0,1,1,0,0
2.997121308398265,8.991363925194795,2.3526981912240053,50.87615005265309,2.888075606212941,1,0,3,2,1,0,1,0,1,1,0
2.62630493378508,5.25260986757016,2.003005862516936,48.59627565925952,3.2307307894526525,1,0,2,2,0,0,1,1,0,0,1
3.0283398217014463,6.056679643402893,3.0283398217014463,57.21438828243945,3.388017377110765,1,0,2,1,0,0,0,1,1,1,0
3.247610987040494,6.495221974080988,3.247610987040494,68.81177661152512,3.566878142628353,0,1,2,1,0,0,0,0,1,1,0
2.182122219778398,6.5463666593351935,2.182122219778398,129.44776929428429,3.787576085037885,1,0,3,1,1,0,0,0,1,1,0
0.7491493706752301,2.2474481120256904,0.4431461750758528,85.82158242365918,3.388017377110765,0,1,3,2,0,0,1,0,1,1,0
1.6917365351552185,5.075209605465655,1.167656269960044,85.82158242365918,3.388017377110765,1,0,3,2,0,0,1,1,1,1,0
1.964297209082408,5.892891627247224,1.964297209082408,149.08479594309762,3.9258259446743313,0,1,3,1,0,0,0,0,1,0,1
4.298082367472355,4.298082367472355,3.618438212817069,29.354963208669297,3.4129600365463904,1,0,1,2,0,0,1,1,0,1,1
2.66405651541632,7.992169546248959,1.6958846856205514,115.54561360290712,3.676685522761532,0,1,3,3,0,2,0,0,0,1,1
4.837749876575693,4.837749876575693,4.837749876575693,26.906808338933352,3.3288706855427668,0,1,1,1,0,0,0,0,1,0,1
1.4307896010064418,4.292368803019325,0.7230295550418149,51.01800919227988,2.890705205856952,0,1,3,3,0,0,2,0,1,1,0
3.324420723526437,6.648841447052874,2.6666342802426195,51.52424888357969,3.286987620815557,1,0,2,2,1,0,1,0,1,1,1
2.400854526249197,7.202563578747591,2.400854526249197,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,1,0,1
1.145654895001421,2.291309790002842,0.7286349734894986,21.208008492794264,2.4513502322016216,0,1,2,2,0,0,1,0,0,1,0
4.450604253288625,4.450604253288625,3.3750667077793444,41.10599567231175,3.740190145567561,0,0,1,3,0,0,2,0,1,1,0
5.016043311042537,5.016043311042537,4.329504954550456,43.95134487455213,3.8055806798149296,0,1,1,2,0,0,1,0,1,0,1
3.0476081482086985,9.142824444626095,2.40084093008694,85.82158242365918,3.388017377110765,1,0,3,2,0,0,1,1,1,1,0
2.5944932230717392,7.783479669215218,1.973372441702092,47.05141528857216,2.8144384941872684,0,1,3,2,0,0,1,0,0,1,0
4.950803899258767,4.950803899258767,4.950803899258767,17.995689044853385,2.9442120610463336,1,0,1,1,0,0,0,1,0,1,1
4.549774805326704,4.549774805326704,3.8671417415439175,30.3345313578082,3.444720727694628,0,1,1,2,0,0,1,0,1,1,1
3.084178037984578,9.252534113953732,3.084178037984578,78.90481758355597,3.306945523214965,0,0,3,1,0,0,0,0,1,1,1
0.652273101349973,0.652273101349973,0.3784021885584753,10.075557040392056,2.404740611767205,1,0,1,2,0,0,1,0,1,0,1
